93, 0.00191500, 2, 1, 2 
93, 0.00082400, 2, 1, 2 
93, 0.00082600, 2, 1, 2 
93, 0.00074600, 2, 1, 0 
93, 0.00079400, 2, -1, 1 
93, 0.00122500, 2, 1, 1 
93, 0.00077200, 2, -1, 0 
93, 0.00310800, 2, 1, 0 
93, 0.00074500, 2, 1, 1 
93, 0.00083600, 2, 1, 2 
93, 0.00073500, 2, 1, 1 
93, 0.00076700, 2, -1, 0 
